5.073	2	165
5.098	2	166
5.123	2	167
5.125	3	21
5.148	2	168
5.173	2	169
5.198	2	170
5.205	1	23
5.223	2	171
5.248	2	172
5.273	2	173
5.298	2	174
5.323	2	175
5.338	3	22
5.348	2	176
5.373	2	177
5.398	2	178
5.405	1	24
5.423	2	179
5.448	2	180
5.473	2	181
5.498	2	182
5.523	2	183
5.548	2	184
5.552	3	23
5.573	2	185
5.598	2	186
5.605	1	25
5.623	2	187
5.648	2	188
5.673	2	189
5.698	2	190
5.723	2	191
5.748	2	192
5.765	3	24
5.773	2	193
5.798	2	194
5.805	1	26
5.823	2	195
5.848	2	196
5.873	2	197
5.898	2	198
5.923	2	199
5.948	2	200
5.973	2	201
5.979	3	25
5.998	2	202
6.006	1	27
6.023	2	203
6.048	2	204
6.073	2	205
6.098	2	206
6.123	2	207
6.148	2	208
6.173	2	209
6.193	3	26
6.198	2	210
6.206	1	28
6.223	2	211
6.248	2	212
6.273	2	213
6.298	2	214
6.323	2	215
6.348	2	216
6.373	2	217
6.398	2	218
6.406	1	29
6.406	3	27
6.423	2	219
6.448	2	220
6.473	2	221
6.498	2	222
6.523	2	223
6.548	2	224
6.573	2	225
6.598	2	226
6.606	1	30
6.620	3	28
6.623	2	227
6.648	2	228
6.673	2	229
6.698	2	230
6.723	2	231
6.748	2	232
6.773	2	233
6.798	2	234
6.806	1	31
6.823	2	235
6.833	3	29
6.848	2	236
6.873	2	237
6.898	2	238
6.923	2	239
6.948	2	240
6.973	2	241
6.998	2	242
7.007	1	32
7.023	2	243
7.047	3	30
7.048	2	244
7.073	2	245
7.098	2	246
7.123	2	247
7.148	2	248
7.173	2	249
7.198	2	250
7.207	1	33
7.223	2	251
7.248	2	252
7.261	3	31
7.273	2	253
7.298	2	254
7.323	2	255
7.348	2	256
7.373	2	257
7.398	2	258
7.407	1	34
7.423	2	259
7.448	2	260
7.473	2	261
7.474	3	32
7.498	2	262
7.523	2	263
7.548	2	264
7.573	2	265
7.598	2	266
7.607	1	35
7.623	2	267
7.648	2	268
7.673	2	269
7.688	3	33
7.698	2	270
7.723	2	271
7.748	2	272
7.773	2	273
7.798	2	274
7.807	1	36
7.823	2	275
7.848	2	276
7.873	2	277
7.898	2	278
7.902	3	34
7.923	2	279
7.948	2	280
7.973	2	281
7.998	2	282
8.008	1	37
8.023	2	283
8.048	2	284
8.073	2	285
8.098	2	286
8.116	3	35
8.123	2	287
8.148	2	288
8.173	2	289
8.198	2	290
8.208	1	38
8.223	2	291
8.248	2	292
8.273	2	293
8.298	2	294
8.323	2	295
8.329	3	36
8.348	2	296
8.373	2	297
8.398	2	298
8.408	1	39
8.423	2	299
8.448	2	300
8.473	2	301
8.498	2	302
8.523	2	303
8.543	3	37
8.548	2	304
8.573	2	305
8.598	2	306
8.608	1	40
8.623	2	307
8.648	2	308
8.673	2	309
8.698	2	310
8.723	2	311
8.748	2	312
8.756	3	38
8.773	2	313
8.798	2	314
8.808	1	41
8.823	2	315
8.848	2	316
8.873	2	317
8.898	2	318
8.923	2	319
8.948	2	320
8.970	3	39
8.973	2	321
8.998	2	322
9.009	1	42
9.023	2	323
9.048	2	324
9.073	2	325
9.098	2	326
9.123	2	327
9.148	2	328
9.173	2	329
9.184	3	40
9.198	2	330
9.209	1	43
9.223	2	331
9.248	2	332
9.273	2	333
9.298	2	334
9.323	2	335
9.348	2	336
9.373	2	337
9.397	3	41
9.398	2	338
9.409	1	44
9.423	2	339
9.448	2	340
9.473	2	341
9.498	2	342
9.523	2	343
9.548	2	344
9.573	2	345
9.598	2	346
9.611	3	42
9.623	2	347
9.648	2	348
9.673	2	349
9.698	2	350
9.723	2	351
9.748	2	352
9.773	2	353
9.798	2	354
9.823	2	355
9.824	3	43
9.848	2	356
9.873	2	357
9.898	2	358
9.923	2	359
9.948	2	360
9.973	2	361
9.998	2	362
10.023	2	363
10.038	3	44
10.048	2	364
10.073	2	365
10.098	2	366
10.123	2	367
10.148	2	368
10.173	2	369
10.198	2	370
10.223	2	371
10.248	2	372
10.251	3	45
10.273	2	373
10.298	2	374
10.323	2	375
10.348	2	376
10.373	2	377
10.398	2	378
10.423	2	379
10.448	2	380
10.465	3	46
10.473	2	381
10.498	2	382
10.523	2	383
10.548	2	384
10.573	2	385
10.598	2	386
10.623	2	387
10.648	2	388
10.673	2	389
10.679	3	47
10.698	2	390
10.723	2	391
10.748	2	392
10.773	2	393
10.798	2	394
10.823	2	395
10.848	2	396
10.873	2	397
10.892	3	48
10.898	2	398
10.923	2	399
10.948	2	400
10.973	2	401
10.998	2	402
11.023	2	403
11.048	2	404
11.073	2	405
11.098	2	406
11.106	3	49
11.123	2	407
11.148	2	408
11.173	2	409
11.198	2	410
11.223	2	411
11.248	2	412
11.273	2	413
11.298	2	414
11.320	3	50
11.323	2	415
11.348	2	416
11.373	2	417
11.398	2	418
11.423	2	419
11.448	2	420
11.473	2	421
11.498	2	422
11.523	2	423
11.533	3	51
11.548	2	424
11.573	2	425
11.598	2	426
11.623	2	427
11.648	2	428
11.673	2	429
11.698	2	430
11.723	2	431
11.747	3	52
11.748	2	432
11.773	2	433
11.798	2	434
11.823	2	435
11.848	2	436
11.873	2	437
11.898	2	438
11.923	2	439
11.948	2	440
11.961	3	53
11.973	2	441
11.998	2	442
12.023	2	443
12.048	2	444
12.073	2	445
12.098	2	446
12.123	2	447
12.148	2	448
12.173	2	449
12.174	3	54
12.198	2	450
12.223	2	451
12.248	2	452
12.273	2	453
12.298	2	454
12.323	2	455
12.348	2	456
12.373	2	457
12.388	3	55
12.398	2	458
12.423	2	459
12.448	2	460
12.473	2	461
12.498	2	462
12.523	2	463
12.548	2	464
12.573	2	465
12.598	2	466
12.601	3	56
12.623	2	467
12.648	2	468
12.673	2	469
12.698	2	470
12.723	2	471
12.748	2	472
12.773	2	473
12.798	2	474
12.815	3	57
12.823	2	475
12.848	2	476
12.873	2	477
12.898	2	478
12.923	2	479
12.948	2	480
12.973	2	481
12.998	2	482
13.023	2	483
13.029	3	58
13.048	2	484
13.073	2	485
13.098	2	486
13.123	2	487
13.148	2	488
13.173	2	489
13.198	2	490
13.223	2	491
13.243	3	59
13.248	2	492
13.273	2	493
13.298	2	494
13.323	2	495
13.348	2	496
13.373	2	497
13.398	2	498
13.423	2	499
13.448	2	500
13.456	3	60
13.473	2	501
13.498	2	502
13.523	2	503
13.548	2	504
13.573	2	505
13.598	2	506
13.623	2	507
13.648	2	508
13.670	3	61
13.673	2	509
13.698	2	510
13.723	2	511
13.748	2	512
13.773	2	513
13.798	2	514
13.823	2	515
13.848	2	516
13.873	2	517
13.883	3	62
13.898	2	518
13.923	2	519
13.948	2	520
13.973	2	521
13.998	2	522
14.023	2	523
14.048	2	524
14.073	2	525
14.097	3	63
14.098	2	526
14.123	2	527
14.148	2	528
14.173	2	529
14.198	2	530
14.223	2	531
14.248	2	532
14.273	2	533
14.298	2	534
14.310	3	64
14.323	2	535
14.348	2	536
14.373	2	537
14.398	2	538
14.423	2	539
14.448	2	540
14.473	2	541
14.498	2	542
14.523	2	543
14.524	3	65
14.548	2	544
14.573	2	545
14.598	2	546
14.623	2	547
14.648	2	548
14.673	2	549
14.698	2	550
14.723	2	551
14.737	3	66
14.748	2	552
14.773	2	553
14.798	2	554
14.823	2	555
14.848	2	556
14.873	2	557
14.898	2	558
14.923	2	559
14.948	2	560
14.951	3	67
14.973	2	561
14.998	2	562
15.023	2	563
15.048	2	564
15.073	2	565
15.098	2	566
15.123	2	567
15.148	2	568
15.165	3	68
15.173	2	569
15.198	2	570
15.223	2	571
15.248	2	572
15.273	2	573
15.298	2	574
15.323	2	575
15.348	2	576
15.373	2	577
15.379	3	69
15.398	2	578
15.423	2	579
15.448	2	580
15.473	2	581
15.498	2	582
15.523	2	583
15.548	2	584
15.573	2	585
15.592	3	70
15.598	2	586
15.623	2	587
15.648	2	588
15.673	2	589
15.698	2	590
15.723	2	591
15.748	2	592
15.773	2	593
15.798	2	594
15.806	3	71
15.823	2	595
15.848	2	596
15.873	2	597
15.898	2	598
15.923	2	599
15.948	2	600
15.973	2	601
15.998	2	602
16.016	1	45
16.020	3	72
16.023	2	603
16.048	2	604
16.073	2	605
16.098	2	606
16.123	2	607
16.148	2	608
16.173	2	609
16.198	2	610
16.216	1	46
16.223	2	611
16.233	3	73
16.248	2	612
16.273	2	613
16.298	2	614
16.323	2	615
16.348	2	616
16.373	2	617
16.398	2	618
16.416	1	47
16.423	2	619
16.447	3	74
16.448	2	620
16.473	2	621
16.498	2	622
16.523	2	623
16.548	2	624
16.573	2	625
16.598	2	626
16.616	1	48
16.623	2	627
16.648	2	628
16.661	3	75
16.673	2	629
16.698	2	630
16.723	2	631
16.748	2	632
16.773	2	633
16.798	2	634
16.816	1	49
16.823	2	635
16.848	2	636
16.873	2	637
16.874	3	76
16.898	2	638
16.923	2	639
16.948	2	640
16.973	2	641
16.998	2	642
17.017	1	50
17.023	2	643
17.048	2	644
17.073	2	645
17.088	3	77
17.098	2	646
17.123	2	647
17.148	2	648
17.173	2	649
17.198	2	650
17.217	1	51
17.223	2	651
17.248	2	652
17.273	2	653
17.298	2	654
17.301	3	78
17.323	2	655
17.348	2	656
17.373	2	657
17.398	2	658
17.417	1	52
17.423	2	659
17.448	2	660
17.473	2	661
17.498	2	662
17.515	3	79
17.523	2	663
17.548	2	664
17.573	2	665
17.598	2	666
17.617	1	53
17.623	2	667
17.648	2	668
17.673	2	669
17.698	2	670
17.723	2	671
17.729	3	80
17.748	2	672
17.773	2	673
17.798	2	674
17.817	1	54
17.823	2	675
17.848	2	676
17.873	2	677
17.898	2	678
17.923	2	679
17.942	3	81
17.948	2	680
17.973	2	681
17.998	2	682
18.019	1	55
18.023	2	683
18.048	2	684
18.073	2	685
18.098	2	686
18.123	2	687
18.148	2	688
18.156	3	82
18.173	2	689
18.198	2	690
18.219	1	56
18.223	2	691
18.248	2	692
18.273	2	693
18.298	2	694
18.323	2	695
18.348	2	696
18.369	3	83
18.373	2	697
18.398	2	698
18.419	1	57
18.423	2	699
18.448	2	700
18.473	2	701
18.498	2	702
18.523	2	703
18.548	2	704
18.573	2	705
18.583	3	84
18.598	2	706
18.619	1	58
18.623	2	707
18.648	2	708
18.673	2	709
18.698	2	710
18.723	2	711
18.748	2	712
18.773	2	713
18.797	3	85
18.798	2	714
18.819	1	59
18.823	2	715
18.848	2	716
18.873	2	717
18.898	2	718
18.923	2	719
18.948	2	720
18.973	2	721
18.998	2	722
19.010	3	86
19.020	1	60
19.023	2	723
19.048	2	724
19.073	2	725
19.098	2	726
19.123	2	727
19.148	2	728
19.173	2	729
19.198	2	730
19.220	1	61
19.223	2	731
19.224	3	87
19.248	2	732
19.273	2	733
19.298	2	734
19.323	2	735
19.348	2	736
19.373	2	737
19.398	2	738
19.420	1	62
19.423	2	739
19.438	3	88
19.448	2	740
19.473	2	741
19.498	2	742
19.523	2	743
19.548	2	744
19.573	2	745
19.598	2	746
19.620	1	63
19.623	2	747
19.648	2	748
19.651	3	89
19.673	2	749
19.698	2	750
19.723	2	751
19.748	2	752
19.773	2	753
19.798	2	754
19.820	1	64
19.823	2	755
19.848	2	756
19.865	3	90
19.873	2	757
19.898	2	758
19.923	2	759
19.948	2	760
19.973	2	761
19.998	2	762
20.021	1	65
20.023	2	763
20.048	2	764
20.073	2	765
20.078	3	91
20.098	2	766
20.123	2	767
20.148	2	768
20.173	2	769
20.198	2	770
20.221	1	66
20.223	2	771
20.248	2	772
20.273	2	773
20.292	3	92
20.298	2	774
20.323	2	775
20.348	2	776
20.373	2	777
20.398	2	778
20.421	1	67
20.423	2	779
20.448	2	780
20.473	2	781
20.498	2	782
20.506	3	93
20.523	2	783
20.548	2	784
20.573	2	785
20.598	2	786
20.621	1	68
20.623	2	787
20.648	2	788
20.673	2	789
20.698	2	790
20.719	3	94
20.723	2	791
20.748	2	792
20.773	2	793
20.798	2	794
20.821	1	69
20.823	2	795
20.848	2	796
20.873	2	797
20.898	2	798
20.923	2	799
20.933	3	95
20.948	2	800
20.973	2	801
20.998	2	802
21.022	1	70
21.023	2	803
21.048	2	804
21.073	2	805
21.098	2	806
21.123	2	807
21.147	3	96
21.148	2	808
21.173	2	809
21.198	2	810
21.222	1	71
21.223	2	811
21.248	2	812
21.273	2	813
21.298	2	814
21.323	2	815
21.348	2	816
21.361	3	97
21.373	2	817
21.398	2	818
21.422	1	72
21.423	2	819
21.448	2	820
21.473	2	821
21.498	2	822
21.523	2	823
21.548	2	824
21.573	2	825
21.574	3	98
21.598	2	826
21.622	1	73
21.623	2	827
21.648	2	828
21.673	2	829
21.698	2	830
21.723	2	831
21.748	2	832
21.773	2	833
21.788	3	99
21.798	2	834
21.822	1	74
21.823	2	835
21.848	2	836
21.873	2	837
21.898	2	838
21.923	2	839
21.948	2	840
21.973	2	841
21.998	2	842
22.001	3	100
22.023	1	75
22.023	2	843
22.048	2	844
22.073	2	845
22.098	2	846
22.123	2	847
22.148	2	848
22.173	2	849
22.198	2	850
22.215	3	101
22.223	1	76
22.223	2	851
22.248	2	852
22.273	2	853
22.298	2	854
22.323	2	855
22.348	2	856
22.373	2	857
22.398	2	858
22.423	1	77
22.423	2	859
22.428	3	102
22.448	2	860
22.473	2	861
22.498	2	862
22.523	2	863
22.548	2	864
22.573	2	865
22.598	2	866
22.623	1	78
22.623	2	867
22.642	3	103
22.648	2	868
22.673	2	869
22.698	2	870
22.723	2	871
22.748	2	872
22.773	2	873
22.798	2	874
22.823	1	79
22.823	2	875
22.848	2	876
22.856	3	104
22.873	2	877
22.898	2	878
22.923	2	879
22.948	2	880
22.973	2	881
22.998	2	882
23.023	2	883
23.024	1	80
23.048	2	884
23.069	3	105
23.073	2	885
23.098	2	886
23.123	2	887
23.148	2	888
23.173	2	889
23.198	2	890
23.223	2	891
23.224	1	81
23.248	2	892
23.273	2	893
23.283	3	106
23.298	2	894
23.323	2	895
23.348	2	896
23.373	2	897
23.398	2	898
23.423	2	899
23.424	1	82
23.448	2	900
23.473	2	901
23.497	3	107
23.498	2	902
23.523	2	903
23.548	2	904
23.573	2	905
23.598	2	906
23.623	2	907
23.624	1	83
23.648	2	908
23.673	2	909
23.698	2	910
23.711	3	108
23.723	2	911
23.748	2	912
23.773	2	913
23.798	2	914
23.823	2	915
23.824	1	84
23.848	2	916
23.873	2	917
23.898	2	918
23.923	2	919
23.924	3	109
23.948	2	920
23.973	2	921
23.998	2	922
24.023	2	923
24.025	1	85
24.048	2	924
24.073	2	925
24.098	2	926
24.123	2	927
24.138	3	110
24.148	2	928
24.173	2	929
24.198	2	930
24.223	2	931
24.225	1	86
24.248	2	932
24.273	2	933
24.298	2	934
24.323	2	935
24.348	2	936
24.352	3	111
24.373	2	937
24.398	2	938
24.423	2	939
24.425	1	87
24.448	2	940
24.473	2	941
24.498	2	942
24.523	2	943
24.548	2	944
24.565	3	112
24.573	2	945
24.598	2	946
24.623	2	947
24.625	1	88
24.648	2	948
24.673	2	949
24.698	2	950
24.723	2	951
24.748	2	952
24.773	2	953
24.779	3	113
24.798	2	954
24.823	2	955
24.825	1	89
24.848	2	956
24.873	2	957
24.898	2	958
24.923	2	959
24.948	2	960
24.973	2	961
24.992	3	114
24.998	2	962
25.023	2	963
25.026	1	90
25.048	2	964
25.073	2	965
25.098	2	966
25.123	2	967
25.148	2	968
25.173	2	969
25.198	2	970
25.206	3	115
25.223	2	971
25.248	2	972
25.273	2	973
25.298	2	974
25.323	2	975
25.348	2	976
25.373	2	977
25.398	2	978
25.419	3	116
25.423	2	979
25.448	2	980
25.473	2	981
25.498	2	982
25.523	2	983
25.548	2	984
25.573	2	985
25.598	2	986
25.623	2	987
25.633	3	117
25.648	2	988
25.673	2	989
25.698	2	990
25.723	2	991
25.748	2	992
25.773	2	993
25.798	2	994
25.823	2	995
25.847	3	118
25.848	2	996
25.873	2	997
25.898	2	998
25.923	2	999
25.948	2	1000
25.973	2	1001
25.998	2	1002
26.023	2	1003
26.048	2	1004
26.060	3	119
26.073	2	1005
26.098	2	1006
26.123	2	1007
26.148	2	1008
26.173	2	1009
26.198	2	1010
26.223	2	1011
26.248	2	1012
26.273	2	1013
26.274	3	120
26.298	2	1014
26.323	2	1015
26.348	2	1016
26.373	2	1017
26.398	2	1018
26.423	2	1019
26.448	2	1020
26.473	2	1021
26.487	3	121
26.498	2	1022
26.523	2	1023
26.548	2	1024
26.573	2	1025
26.598	2	1026
26.623	2	1027
26.648	2	1028
26.673	2	1029
26.698	2	1030
26.701	3	122
26.723	2	1031
26.748	2	1032
26.773	2	1033
26.798	2	1034
26.823	2	1035
26.848	2	1036
26.873	2	1037
26.898	2	1038
26.915	3	123
26.923	2	1039
26.948	2	1040
26.973	2	1041
26.998	2	1042
27.023	2	1043
27.048	2	1044
27.073	2	1045
27.098	2	1046
27.123	2	1047
27.129	3	124
27.148	2	1048
27.173	2	1049
27.198	2	1050
27.223	2	1051
27.248	2	1052
27.273	2	1053
27.298	2	1054
27.323	2	1055
27.342	3	125
27.348	2	1056
27.373	2	1057
27.398	2	1058
27.423	2	1059
27.448	2	1060
27.473	2	1061
27.498	2	1062
27.523	2	1063
27.548	2	1064
27.555	3	126
27.573	2	1065
27.598	2	1066
27.623	2	1067
27.648	2	1068
27.673	2	1069
27.698	2	1070
27.723	2	1071
27.748	2	1072
27.769	3	127
27.773	2	1073
27.798	2	1074
27.823	2	1075
27.848	2	1076
27.873	2	1077
27.898	2	1078
27.923	2	1079
27.948	2	1080
27.973	2	1081
27.983	3	128
27.998	2	1082
28.023	2	1083
28.048	2	1084
28.073	2	1085
28.098	2	1086
28.123	2	1087
28.148	2	1088
28.173	2	1089
28.196	3	129
28.198	2	1090
28.223	2	1091
28.248	2	1092
28.273	2	1093
28.298	2	1094
28.323	2	1095
28.348	2	1096
28.373	2	1097
28.398	2	1098
28.410	3	130
28.423	2	1099
28.448	2	1100
28.473	2	1101
28.498	2	1102
28.523	2	1103
28.548	2	1104
28.573	2	1105
28.598	2	1106
28.623	2	1107
28.624	3	131
28.648	2	1108
28.673	2	1109
28.698	2	1110
28.723	2	1111
28.748	2	1112
28.773	2	1113
28.798	2	1114
28.823	2	1115
28.837	3	132
28.848	2	1116
28.873	2	1117
28.898	2	1118
28.923	2	1119
28.948	2	1120
28.973	2	1121
28.998	2	1122
29.023	2	1123
29.048	2	1124
29.051	3	133
29.073	2	1125
29.098	2	1126
29.123	2	1127
29.148	2	1128
29.173	2	1129
29.198	2	1130
29.223	2	1131
29.248	2	1132
29.264	3	134
29.273	2	1133
29.298	2	1134
29.323	2	1135
29.348	2	1136
29.373	2	1137
29.398	2	1138
29.423	2	1139
29.448	2	1140
29.473	2	1141
29.478	3	135
29.498	2	1142
29.523	2	1143
29.548	2	1144
29.573	2	1145
29.598	2	1146
29.623	2	1147
29.648	2	1148
29.673	2	1149
29.692	3	136
29.698	2	1150
29.723	2	1151
29.748	2	1152
29.773	2	1153
29.798	2	1154
29.823	2	1155
29.848	2	1156
29.873	2	1157
29.898	2	1158
29.906	3	137
29.923	2	1159
29.948	2	1160
29.973	2	1161
29.998	2	1162
30.023	2	1163
30.048	2	1164
30.073	2	1165
30.098	2	1166
30.119	3	138
30.123	2	1167
30.148	2	1168
30.173	2	1169
30.198	2	1170
30.223	2	1171
30.248	2	1172
30.273	2	1173
30.298	2	1174
30.323	2	1175
30.333	3	139
30.348	2	1176
30.373	2	1177
30.398	2	1178
30.423	2	1179
30.448	2	1180
30.473	2	1181
30.498	2	1182
30.523	2	1183
30.546	3	140
30.548	2	1184
30.573	2	1185
30.598	2	1186
30.623	2	1187
30.648	2	1188
30.673	2	1189
30.698	2	1190
30.723	2	1191
30.748	2	1192
30.760	3	141
30.773	2	1193
30.798	2	1194
30.823	2	1195
30.848	2	1196
30.873	2	1197
30.898	2	1198
30.923	2	1199
30.948	2	1200
30.973	2	1201
30.974	3	142
30.998	2	1202
31.023	2	1203
31.048	2	1204
31.073	2	1205
31.098	2	1206
31.123	2	1207
31.148	2	1208
31.173	2	1209
31.187	3	143
31.198	2	1210
31.223	2	1211
31.248	2	1212
31.273	2	1213
31.298	2	1214
31.323	2	1215
31.348	2	1216
31.373	2	1217
31.398	2	1218
31.401	3	144
31.423	2	1219
31.448	2	1220
31.473	2	1221
31.498	2	1222
31.523	2	1223
31.548	2	1224
31.573	2	1225
31.598	2	1226
31.614	3	145
31.623	2	1227
31.648	2	1228
31.673	2	1229
31.698	2	1230
31.723	2	1231
31.748	2	1232
31.773	2	1233
31.798	2	1234
31.823	2	1235
31.828	3	146
31.848	2	1236
31.873	2	1237
31.898	2	1238
31.923	2	1239
31.948	2	1240
31.973	2	1241
31.998	2	1242
32.023	2	1243
32.042	3	147
32.048	2	1244
32.073	2	1245
32.098	2	1246
32.123	2	1247
32.148	2	1248
32.173	2	1249
32.198	2	1250
32.223	2	1251
32.248	2	1252
32.255	3	148
32.273	2	1253
32.298	2	1254
32.323	2	1255
32.348	2	1256
32.373	2	1257
32.398	2	1258
32.423	2	1259
32.448	2	1260
32.470	3	149
32.473	2	1261
32.498	2	1262
32.523	2	1263
32.548	2	1264
32.573	2	1265
32.598	2	1266
32.623	2	1267
32.648	2	1268
32.673	2	1269
32.683	3	150
32.698	2	1270
32.723	2	1271
32.748	2	1272
32.773	2	1273
32.798	2	1274
32.823	2	1275
32.848	2	1276
32.873	2	1277
32.896	3	151
32.898	2	1278
32.923	2	1279
32.948	2	1280
32.973	2	1281
32.998	2	1282
33.023	2	1283
33.048	2	1284
33.073	2	1285
33.098	2	1286
33.110	3	152
33.123	2	1287
33.148	2	1288
33.173	2	1289
33.198	2	1290
33.223	2	1291
33.248	2	1292
33.273	2	1293
33.298	2	1294
33.323	2	1295
33.324	3	153
33.348	2	1296
33.373	2	1297
33.398	2	1298
33.423	2	1299
33.448	2	1300
33.473	2	1301
33.498	2	1302
33.523	2	1303
33.537	3	154
33.548	2	1304
33.573	2	1305
33.598	2	1306
33.623	2	1307
33.648	2	1308
33.673	2	1309
33.698	2	1310
33.723	2	1311
33.748	2	1312
33.751	3	155
33.773	2	1313
33.798	2	1314
33.823	2	1315
33.848	2	1316
33.873	2	1317
33.898	2	1318
33.923	2	1319
33.948	2	1320
33.965	3	156
33.973	2	1321
33.998	2	1322
34.023	2	1323
34.048	2	1324
34.073	2	1325
34.098	2	1326
34.123	2	1327
34.148	2	1328
34.173	2	1329
34.178	3	157
34.198	2	1330
34.223	2	1331
34.248	2	1332
34.273	2	1333
34.298	2	1334
34.323	2	1335
34.348	2	1336
34.373	2	1337
34.392	3	158
34.398	2	1338
34.423	2	1339
34.448	2	1340
34.473	2	1341
34.498	2	1342
34.523	2	1343
34.548	2	1344
34.573	2	1345
34.598	2	1346
34.605	3	159
34.623	2	1347
34.648	2	1348
34.673	2	1349
34.698	2	1350
34.723	2	1351
34.748	2	1352
34.773	2	1353
34.798	2	1354
34.819	3	160
34.823	2	1355
34.848	2	1356
34.873	2	1357
34.898	2	1358
34.923	2	1359
34.948	2	1360
34.973	2	1361
34.998	2	1362
35.023	2	1363
35.033	3	161
35.048	2	1364
35.073	2	1365
35.098	2	1366
35.123	2	1367
35.148	2	1368
35.173	2	1369
35.198	2	1370
35.223	2	1371
35.247	3	162
35.248	2	1372
35.273	2	1373
35.298	2	1374
35.323	2	1375
35.348	2	1376
35.373	2	1377
35.398	2	1378
35.423	2	1379
35.448	2	1380
35.460	3	163
35.473	2	1381
35.498	2	1382
35.523	2	1383
35.548	2	1384
35.573	2	1385
35.598	2	1386
35.623	2	1387
35.648	2	1388
35.673	2	1389
35.674	3	164
35.698	2	1390
35.723	2	1391
35.748	2	1392
35.773	2	1393
35.798	2	1394
35.823	2	1395
35.848	2	1396
35.873	2	1397
35.887	3	165
35.898	2	1398
35.923	2	1399
35.948	2	1400
35.973	2	1401
35.998	2	1402
36.023	2	1403
36.048	2	1404
36.073	2	1405
36.098	2	1406
36.101	3	166
36.123	2	1407
36.148	2	1408
36.173	2	1409
36.198	2	1410
36.223	2	1411
36.248	2	1412
36.273	2	1413
36.298	2	1414
36.315	3	167
36.323	2	1415
36.348	2	1416
36.373	2	1417
36.398	2	1418
36.423	2	1419
36.448	2	1420
36.473	2	1421
36.498	2	1422
36.523	2	1423
36.528	3	168
36.548	2	1424
36.573	2	1425
36.598	2	1426
36.623	2	1427
36.648	2	1428
36.673	2	1429
36.698	2	1430
36.723	2	1431
36.742	3	169
36.748	2	1432
36.773	2	1433
36.798	2	1434
36.823	2	1435
36.848	2	1436
