     3.948      0.296    -0.0035
     3.973      0.296    -0.0039
     3.998      0.316    -0.0035
     4.023      0.335    -0.0039
     4.048      0.375    -0.0039
     4.073      0.375    -0.0035
     4.098      0.395    -0.0027
     4.123      0.414    -0.0039
     4.148      0.434    -0.0031
     4.173      0.454    -0.0042
     4.198      0.454    -0.0035
     4.223      0.493    -0.0031
     4.248      0.513    -0.0046
     4.273      0.533    -0.0027
     4.298      0.533    -0.0027
     4.323      0.572    -0.0023
     4.348      0.592    -0.0031
     4.373      0.592    -0.0027
     4.398      0.631    -0.0019
     4.423      0.631    -0.0027
     4.448      0.671    -0.0023
     4.473      0.690    -0.0019
     4.498      0.710    -0.0027
     4.523      0.730    -0.0004
     4.548      0.750    -0.0008
     4.573      0.769    -0.0008
     4.598      0.769    -0.0019
     4.623      0.809    -0.0027
     4.648      0.829    -0.0012
     4.673      0.848    -0.0016
     4.698      0.868    -0.0008
     4.723      0.888    -0.0004
     4.748      0.927     0.0004
     4.773      0.907    -0.0016
     4.798      0.967     0.0011
     4.823      0.967    -0.0000
     4.848      0.986    -0.0000
     4.873      1.006    -0.0004
     4.898      1.026    -0.0000
     4.923      1.045    -0.0004
     4.948      1.065    -0.0004
     4.973      1.085     0.0007
     4.998      1.105     0.0007
     5.023      1.105     0.0007
     5.048      1.144     0.0007
     5.073      1.144    -0.0004
     5.098      1.164     0.0004
     5.123      1.184     0.0007
     5.148      1.203    -0.0000
     5.173      1.223     0.0004
     5.198      1.243     0.0007
     5.223      1.262     0.0004
     5.248      1.282     0.0015
     5.273      1.282     0.0011
     5.298      1.322     0.0007
     5.323      1.322     0.0004
     5.348      1.322     0.0004
     5.373      1.381    -0.0000
     5.398      1.381     0.0004
     5.423      1.381    -0.0004
     5.448      1.401     0.0015
     5.473      1.420    -0.0008
     5.498      1.420    -0.0016
     5.523      1.460     0.0007
     5.548      1.460     0.0004
     5.573      1.479    -0.0000
     5.598      1.499     0.0004
     5.623      1.519     0.0004
     5.648      1.539    -0.0004
     5.673      1.558    -0.0000
     5.698      1.578    -0.0000
     5.723      1.578    -0.0004
     5.748      1.598    -0.0000
     5.773      1.618     0.0007
     5.798      1.637     0.0004
     5.823      1.637     0.0007
     5.848      1.657     0.0011
     5.873      1.696     0.0007
     5.898      1.736     0.0004
     5.923      1.795     0.0004
     5.948      1.775    -0.0000
     5.973      1.775     0.0011
     5.998      1.815     0.0015
     6.023      1.835     0.0007
     6.048      1.854     0.0015
     6.073      1.894     0.0019
     6.098      1.854     0.0015
     6.123      1.894     0.0015
     6.148      1.894     0.0015
     6.173      1.933     0.0011
     6.198      1.933     0.0019
     6.223      1.953     0.0019
     6.248      1.973     0.0019
     6.273      1.992     0.0019
     6.298      1.973     0.0026
     6.323      1.973     0.0026
     6.348      1.992     0.0026
     6.373      2.012     0.0011
     6.398      2.032     0.0023
     6.423      2.052     0.0023
     6.448      2.052     0.0015
     6.473      2.071     0.0023
     6.498      2.071     0.0023
     6.523      2.111     0.0026
     6.548      2.130     0.0030
     6.573      2.150     0.0023
     6.598      2.130     0.0030
     6.623      2.190     0.0026
     6.648      2.150     0.0030
     6.673      2.170     0.0026
     6.698      2.170     0.0030
     6.723      2.229     0.0026
     6.748      2.229     0.0030
     6.773      2.269     0.0023
     6.798      2.269     0.0030
     6.823      2.269     0.0011
     6.848      2.269     0.0030
     6.873      2.288     0.0026
     6.898      2.347     0.0026
     6.923      2.308     0.0030
     6.948      2.347     0.0030
     6.973      2.367     0.0026
     6.998      2.387     0.0030
     7.023      2.407     0.0034
     7.048      2.367     0.0034
     7.073      2.426     0.0038
     7.098      2.466     0.0038
     7.123      2.466     0.0038
     7.148      2.466     0.0046
     7.173      2.505     0.0034
     7.198      2.446     0.0038
     7.223      2.486     0.0034
     7.248      2.545     0.0038
     7.273      2.525     0.0042
     7.298      2.545     0.0034
     7.323      2.545     0.0038
     7.348      2.564     0.0042
     7.373      2.584     0.0038
     7.398      2.584     0.0046
     7.423      2.624     0.0065
     7.448      2.604     0.0046
     7.473      2.643     0.0046
     7.498      2.624     0.0049
     7.523      2.643     0.0042
     7.548      2.683     0.0042
     7.573      2.683     0.0046
     7.598      2.703     0.0046
     7.623      2.722     0.0034
     7.648      2.722     0.0038
     7.673      2.762     0.0049
     7.698      2.762     0.0046
     7.723      2.742     0.0046
     7.748      2.801     0.0046
     7.773      2.762     0.0046
     7.798      2.781     0.0049
     7.823      2.781     0.0046
     7.848      2.841     0.0046
     7.873      2.860     0.0049
     7.898      2.821     0.0042
     7.923      2.860     0.0042
     7.948      2.880     0.0046
     7.973      2.900     0.0053
     7.998      2.880     0.0061
     8.023      2.919     0.0046
     8.048      2.939     0.0053
     8.073      2.959     0.0049
     8.098      2.959     0.0049
     8.123      2.939     0.0042
     8.148      2.979     0.0049
     8.173      2.979     0.0046
     8.198      2.998     0.0042
     8.223      2.998     0.0042
     8.248      3.018     0.0038
     8.273      3.038     0.0030
     8.298      3.038     0.0034
     8.323      3.018     0.0026
     8.348      3.058     0.0023
     8.373      3.077     0.0023
     8.398      3.117     0.0026
     8.423      3.097     0.0019
     8.448      3.077     0.0030
     8.473      3.136     0.0023
     8.498      3.097     0.0023
     8.523      3.156     0.0030
     8.548      3.156     0.0030
     8.573      3.176     0.0034
     8.598      3.176     0.0038
     8.623      3.196     0.0030
     8.648      3.156     0.0046
     8.673      3.215     0.0042
     8.698      3.235     0.0042
     8.723      3.235     0.0034
     8.748      3.255     0.0030
     8.773      3.215     0.0038
     8.798      3.255     0.0034
     8.823      3.255     0.0030
     8.848      3.255     0.0030
     8.873      3.275     0.0019
     8.898      3.294     0.0026
     8.923      3.235     0.0034
     8.948      3.294     0.0023
     8.973      3.294     0.0023
     8.998      3.314     0.0015
     9.023      3.314     0.0023
     9.048      3.353     0.0023
     9.073      3.334     0.0015
     9.098      3.314     0.0030
     9.123      3.334     0.0042
     9.148      3.353     0.0026
     9.173      3.413     0.0034
     9.198      3.393     0.0038
     9.223      3.413     0.0042
     9.248      3.314     0.0049
     9.273      3.393     0.0053
     9.298      3.413     0.0053
     9.323      3.413     0.0065
     9.348      3.353     0.0061
     9.373      3.452     0.0061
     9.398      3.334     0.0072
     9.423      3.413     0.0080
     9.448      3.413     0.0088
     9.473      3.452     0.0091
     9.498      3.432     0.0099
     9.523      3.432     0.0107
     9.548      3.373     0.0118
     9.573      3.432     0.0122
     9.598      3.452     0.0134
     9.623      3.432     0.0134
     9.648      3.432     0.0141
     9.673      3.432     0.0149
     9.698      3.492     0.0153
     9.723      3.432     0.0149
     9.748      3.373     0.0153
     9.773      3.373     0.0145
     9.798      3.492     0.0149
     9.823      3.432     0.0149
     9.848      3.413     0.0149
     9.873      3.393     0.0149
     9.898      3.432     0.0157
     9.923      3.353     0.0157
     9.948      3.393     0.0145
     9.973      3.334     0.0149
     9.998      3.413     0.0149
    10.023      3.334     0.0149
    10.048      3.393     0.0153
    10.073      3.334     0.0157
    10.098      3.334     0.0153
    10.123      3.294     0.0153
    10.148      3.393     0.0157
    10.173      3.353     0.0164
    10.198      3.334     0.0172
    10.223      3.294     0.0172
    10.248      3.314     0.0176
    10.273      3.314     0.0187
    10.298      3.334     0.0187
    10.323      3.255     0.0202
    10.348      3.275     0.0210
    10.373      3.255     0.0214
    10.398      3.255     0.0225
    10.423      3.255     0.0229
    10.448      3.235     0.0225
    10.473      3.196     0.0229
    10.498      3.235     0.0237
    10.523      3.196     0.0229
    10.548      3.215     0.0229
    10.573      3.136     0.0225
    10.598      3.176     0.0218
    10.623      3.117     0.0229
    10.648      3.136     0.0222
    10.673      3.117     0.0222
    10.698      3.136     0.0222
    10.723      3.097     0.0225
    10.748      3.077     0.0222
    10.773      3.097     0.0225
    10.798      3.058     0.0222
    10.823      3.058     0.0225
    10.848      3.038     0.0229
    10.873      3.038     0.0229
    10.898      3.018     0.0233
    10.923      2.998     0.0225
    10.948      2.939     0.0233
    10.973      2.959     0.0225
    10.998      2.959     0.0229
    11.023      2.900     0.0225
    11.048      2.900     0.0218
    11.073      2.880     0.0218
    11.098      2.841     0.0218
    11.123      2.821     0.0199
    11.148      2.821     0.0210
    11.173      2.801     0.0199
    11.198      2.762     0.0179
    11.223      2.722     0.0176
    11.248      2.742     0.0183
    11.273      2.703     0.0172
    11.298      2.703     0.0164
    11.323      2.643     0.0157
    11.348      2.663     0.0149
    11.373      2.604     0.0134
    11.398      2.604     0.0126
    11.423      2.604     0.0130
    11.448      2.525     0.0137
    11.473      2.564     0.0134
    11.498      2.525     0.0130
    11.523      2.486     0.0130
    11.548      2.486     0.0122
    11.573      2.466     0.0122
    11.598      2.426     0.0122
    11.623      2.407     0.0114
    11.648      2.367     0.0114
    11.673      2.387     0.0114
    11.698      2.347     0.0111
    11.723      2.328     0.0122
    11.748      2.288     0.0118
    11.773      2.288     0.0103
    11.798      2.249     0.0114
    11.823      2.249     0.0114
    11.848      2.170     0.0107
    11.873      2.209     0.0107
    11.898      2.170     0.0103
    11.923      2.130     0.0095
    11.948      2.111     0.0099
    11.973      2.071     0.0099
    11.998      2.071     0.0088
    12.023      2.032     0.0091
    12.048      2.032     0.0084
    12.073      1.992     0.0076
    12.098      1.973     0.0080
    12.123      1.953     0.0080
    12.148      1.933     0.0080
    12.173      1.933     0.0091
    12.198      1.894     0.0084
    12.223      1.874     0.0080
    12.248      1.874     0.0084
    12.273      1.835     0.0076
    12.298      1.835     0.0072
    12.323      1.795     0.0076
    12.348      1.795     0.0072
    12.373      1.756     0.0076
    12.398      1.756     0.0076
    12.423      1.736     0.0076
    12.448      1.696     0.0080
    12.473      1.696     0.0080
    12.498      1.696     0.0080
    12.523      1.657     0.0084
    12.548      1.637     0.0084
    12.573      1.618     0.0076
    12.598      1.578     0.0084
    12.623      1.578     0.0080
    12.648      1.539     0.0076
    12.673      1.539     0.0080
    12.698      1.499     0.0080
    12.723      1.519     0.0076
    12.748      1.479     0.0080
    12.773      1.479     0.0084
    12.798      1.440     0.0076
    12.823      1.420     0.0076
    12.848      1.420     0.0076
    12.873      1.401     0.0065
    12.898      1.381     0.0069
    12.923      1.361     0.0065
    12.948      1.341     0.0061
    12.973      1.322     0.0057
    12.998      1.302     0.0057
    13.023      1.302     0.0065
    13.048      1.302     0.0065
    13.073      1.262     0.0057
    13.098      1.243     0.0053
    13.123      1.223     0.0049
    13.148      1.203     0.0042
    13.173      1.184     0.0042
    13.198      1.164     0.0042
    13.223      1.164     0.0042
    13.248      1.124     0.0038
    13.273      1.124     0.0049
    13.298      1.085     0.0046
    13.323      1.065     0.0046
    13.348      1.045     0.0042
    13.373      1.026     0.0049
    13.398      1.026     0.0042
    13.423      1.006     0.0038
    13.448      0.986     0.0030
    13.473      0.967     0.0042
    13.498      0.967     0.0042
    13.523      0.927     0.0030
    13.548      0.907     0.0042
    13.573      0.907     0.0038
    13.598      0.888     0.0038
    13.623      0.868     0.0038
    13.648      0.848     0.0034
    13.673      0.829     0.0038
    13.698      0.829     0.0034
    13.723      0.789     0.0034
    13.748      0.789     0.0030
    13.773      0.769     0.0038
    13.798      0.750     0.0038
    13.823      0.750     0.0038
    13.848      0.710     0.0038
    13.873      0.710     0.0034
    13.898      0.690     0.0030
    13.923      0.671     0.0034
    13.948      0.651     0.0038
    13.973      0.651     0.0030
    13.998      0.612     0.0046
    14.023      0.612     0.0034
    14.048      0.592     0.0034
    14.073      0.592     0.0042
    14.098      0.572     0.0034
    14.123      0.533     0.0061
    14.148      0.533     0.0034
    14.173      0.513     0.0015
    14.198      0.493     0.0042
    14.223      0.493     0.0038
    14.248      0.454     0.0038
    14.273      0.454     0.0042
    14.298      0.414     0.0049
    14.323      0.414     0.0038
    14.348      0.395     0.0046
    14.373      0.375     0.0042
    14.398      0.355     0.0038
    14.423      0.355     0.0042
    14.448      0.335     0.0038
    14.473      0.335     0.0038
    14.498      0.296     0.0034
    14.523      0.296     0.0034
    14.548      0.296     0.0042
    14.573      0.256     0.0030
    14.598      0.256     0.0038
    14.623      0.237     0.0030
    14.648      0.217     0.0030
    14.673      0.197     0.0034
    14.698      0.178     0.0030
    14.723      0.178     0.0034
    14.748      0.158     0.0038
    14.773      0.118     0.0034
    14.798      0.138     0.0034
    14.823      0.099     0.0034
    14.848      0.099     0.0034
    14.873      0.079     0.0034
    14.898      0.059     0.0034
    14.923      0.059     0.0038
    14.948      0.039     0.0046
    14.973      0.020     0.0042
    14.998      0.000     0.0034
    15.023      0.000     0.0046
    15.048      0.000     0.0034
    15.073     -0.020     0.0046
    15.098     -0.020     0.0038
    15.123     -0.020     0.0038
    15.148     -0.020     0.0042
    15.173      0.000     0.0049
    15.198      0.020     0.0034
    15.223      0.000     0.0042
    15.248      0.039     0.0038
    15.273      0.000     0.0030
    15.298      0.000     0.0034
    15.323      0.000     0.0030
    15.348      0.000     0.0030
    15.373      0.000     0.0034
    15.398      0.000     0.0038
    15.423     -0.020     0.0038
    15.448      0.000     0.0034
    15.473      0.000     0.0038
    15.498      0.000     0.0030
    15.523      0.000     0.0038
    15.548      0.020     0.0026
    15.573      0.000     0.0030
    15.598      0.000     0.0038
    15.623      0.020     0.0042
    15.648     -0.020     0.0030
    15.673      0.000     0.0038
    15.698      0.000     0.0038
    15.723      0.000     0.0034
    15.748      0.000     0.0038
    15.773      0.000     0.0038
    15.798      0.000     0.0038
    15.823      0.000     0.0046
    15.848      0.000     0.0042
    15.873      0.000     0.0061
    15.898      0.000     0.0049
    15.923      0.000     0.0026
    15.948      0.000     0.0042
    15.973      0.000     0.0038
    15.998      0.000     0.0034
    16.023      0.000     0.0046
    16.048      0.000     0.0042
    16.073      0.000     0.0030
    16.098      0.000     0.0023
    16.123      0.000     0.0034
    16.148      0.000     0.0030
    16.173      0.000     0.0034
    16.198      0.000     0.0034
    16.223      0.000     0.0034
    16.248      0.000     0.0042
    16.273      0.000     0.0034
    16.298      0.000     0.0034
    16.323      0.000     0.0030
    16.348      0.000     0.0030
    16.373      0.000     0.0023
    16.398      0.000     0.0038
    16.423      0.000     0.0042
    16.448      0.000     0.0026
    16.473      0.000     0.0034
    16.498      0.000     0.0038
    16.523      0.000     0.0038
    16.548      0.000     0.0034
    16.573      0.000     0.0034
    16.598      0.000     0.0038
    16.623      0.000     0.0042
    16.648      0.000     0.0038
    16.673      0.000     0.0034
    16.698      0.000     0.0042
    16.723      0.000     0.0034
    16.748      0.000     0.0061
    16.773      0.000     0.0046
    16.798      0.000     0.0030
    16.823      0.000     0.0042
    16.848      0.000     0.0038
    16.873      0.000     0.0038
    16.898      0.000     0.0038
    16.923      0.000     0.0038
    16.948      0.000     0.0019
    16.973      0.000     0.0034
    16.998      0.000     0.0038
    17.023      0.000     0.0042
    17.048      0.000     0.0034
    17.073      0.000     0.0038
    17.098      0.000     0.0030
    17.123      0.000     0.0038
    17.148      0.000     0.0034
    17.173      0.000     0.0030
    17.198      0.000     0.0038
    17.223      0.000     0.0042
    17.248      0.000     0.0030
    17.273      0.000     0.0038
    17.298      0.000     0.0034
    17.323      0.000     0.0034
    17.348      0.000     0.0023
    17.373      0.000     0.0034
    17.398      0.000     0.0038
    17.423      0.000     0.0042
    17.448      0.000     0.0038
    17.473      0.000     0.0038
    17.498      0.000     0.0038
    17.523      0.000     0.0038
    17.548      0.000     0.0034
    17.573      0.000     0.0034
    17.598      0.000     0.0030
    17.623      0.000     0.0034
    17.648      0.000     0.0042
    17.673      0.000     0.0042
    17.698      0.000     0.0038
    17.723      0.000     0.0038
    17.748      0.000     0.0038
    17.773      0.000     0.0026
    17.798      0.000     0.0034
    17.823      0.000     0.0030
    17.848      0.000     0.0042
    17.873      0.000     0.0038
    17.898      0.000     0.0038
    17.923      0.000     0.0034
    17.948      0.000     0.0030
    17.973      0.000     0.0030
    17.998      0.000     0.0038
    18.023      0.000     0.0042
    18.048      0.000     0.0038
    18.073      0.000     0.0034
    18.098      0.000     0.0053
    18.123      0.000     0.0034
    18.148      0.000     0.0042
    18.173      0.000     0.0038
    18.198      0.000     0.0034
    18.223      0.000     0.0042
    18.248      0.000     0.0042
    18.273      0.000     0.0038
    18.298      0.000     0.0034
    18.323      0.000     0.0034
    18.348      0.000     0.0026
    18.373      0.000     0.0030
    18.398      0.000     0.0038
    18.423      0.000     0.0030
    18.448      0.000     0.0038
    18.473      0.000     0.0038
    18.498      0.000     0.0038
    18.523      0.000     0.0038
    18.548      0.000     0.0011
    18.573      0.000     0.0038
    18.598      0.000     0.0030
    18.623      0.000     0.0034
    18.648      0.000     0.0042
    18.673      0.000     0.0042
    18.698      0.000     0.0030
    18.723      0.000     0.0038
    18.748      0.000     0.0034
    18.773      0.000     0.0038
    18.798      0.000     0.0046
    18.823      0.000     0.0046
    18.848      0.000     0.0046
    18.873      0.000     0.0042
    18.898      0.000     0.0038
    18.923      0.000     0.0038
    18.948      0.000     0.0034
    18.973      0.000     0.0053
    18.998      0.000     0.0023
    19.023      0.000     0.0046
    19.048      0.000     0.0038
    19.073      0.000     0.0034
    19.098      0.000     0.0030
    19.123      0.000     0.0030
    19.148      0.000     0.0030
    19.173      0.000     0.0030
    19.198      0.000     0.0034
    19.223      0.000     0.0030
    19.248      0.000     0.0019
    19.273      0.000     0.0038
    19.298      0.000     0.0026
    19.323      0.000     0.0034
    19.348      0.000     0.0038
    19.373      0.000     0.0034
    19.398      0.000     0.0034
    19.423      0.000     0.0030
    19.448      0.000     0.0042
    19.473      0.000     0.0038
    19.498      0.000     0.0026
    19.523      0.000     0.0038
    19.548      0.000     0.0038
    19.573      0.000     0.0038
    19.598      0.000     0.0038
    19.623      0.000     0.0042
    19.648      0.000     0.0034
    19.673      0.000     0.0042
    19.698      0.000     0.0038
    19.723      0.000     0.0038
    19.748      0.000     0.0038
    19.773      0.000     0.0038
    19.798      0.000     0.0034
    19.823      0.000     0.0034
    19.848      0.000     0.0038
    19.873      0.000     0.0034
    19.898      0.000     0.0038
    19.923      0.000     0.0034
    19.948      0.000     0.0030
    19.973      0.000     0.0034
    19.998      0.000     0.0038
    20.023      0.000     0.0026
    20.048      0.000     0.0023
    20.073      0.000     0.0042
    20.098      0.000     0.0030
    20.123      0.000     0.0034
    20.148      0.000     0.0030
    20.173      0.000     0.0030
    20.198      0.000     0.0030
    20.223      0.000     0.0034
    20.248      0.000     0.0042
    20.273      0.000     0.0038
    20.298      0.000     0.0030
    20.323      0.000     0.0034
    20.348      0.000     0.0038
    20.373      0.000     0.0034
    20.398      0.000     0.0038
    20.423      0.000     0.0042
    20.448      0.000     0.0042
    20.473      0.000     0.0042
    20.498      0.000     0.0038
    20.523      0.000     0.0034
    20.548      0.000     0.0026
    20.573      0.000     0.0042
    20.598      0.000     0.0030
    20.623      0.000     0.0034
    20.648      0.000     0.0042
    20.673      0.000     0.0038
    20.698      0.000     0.0038
    20.723      0.000     0.0034
    20.748      0.000     0.0034
    20.773      0.000     0.0034
    20.798      0.000     0.0034
    20.823      0.000     0.0030
    20.848      0.000     0.0034
    20.873      0.000     0.0042
    20.898      0.000     0.0030
    20.923      0.000     0.0034
    20.948      0.000     0.0026
    20.973      0.000     0.0030
    20.998      0.000     0.0030
    21.023      0.000     0.0038
    21.048      0.000     0.0019
    21.073      0.000     0.0038
    21.098      0.000     0.0038
    21.123      0.000     0.0038
    21.148      0.000     0.0034
    21.173      0.000     0.0030
    21.198      0.000     0.0038
    21.223      0.000     0.0038
    21.248      0.000     0.0038
    21.273      0.000     0.0038
    21.298      0.000     0.0038
    21.323      0.000     0.0038
    21.348      0.000     0.0038
    21.373      0.000     0.0034
    21.398      0.000     0.0034
    21.423      0.000     0.0034
    21.448      0.000     0.0038
    21.473      0.000     0.0038
    21.498      0.000     0.0038
    21.523      0.000     0.0038
    21.548      0.000     0.0038
    21.573      0.000     0.0038
    21.598      0.000     0.0038
    21.623      0.000     0.0026
    21.648      0.000     0.0034
    21.673      0.000     0.0042
    21.698      0.000     0.0038
    21.723      0.000     0.0034
    21.748      0.000     0.0038
    21.773      0.000     0.0034
    21.798      0.000     0.0034
    21.823      0.000     0.0034
    21.848      0.000     0.0038
    21.873      0.000     0.0038
    21.898      0.000     0.0030
    21.923      0.000     0.0034
    21.948      0.000     0.0038
    21.973      0.000     0.0038
    21.998      0.000     0.0038
    22.023      0.000     0.0038
    22.048      0.000     0.0030
    22.073      0.000     0.0034
    22.098      0.000     0.0038
    22.123      0.000     0.0034
    22.148      0.000     0.0038
    22.173      0.000     0.0038
    22.198      0.000     0.0038
    22.223      0.000     0.0034
    22.248      0.000     0.0038
    22.273      0.000     0.0034
    22.298      0.000     0.0034
    22.323      0.000     0.0034
    22.348      0.000     0.0038
    22.373      0.000     0.0046
    22.398      0.000     0.0038
    22.423      0.000     0.0034
    22.448      0.000     0.0038
    22.473      0.000     0.0034
    22.498      0.000     0.0030
    22.523      0.020     0.0042
    22.548      0.020     0.0042
    22.573      0.039     0.0038
    22.598      0.059     0.0038
    22.623      0.099     0.0038
    22.648      0.118     0.0034
    22.673      0.138     0.0038
    22.698      0.158     0.0038
    22.723      0.158     0.0038
    22.748      0.197     0.0042
    22.773      0.217     0.0030
    22.798      0.237     0.0030
    22.823      0.256     0.0042
    22.848      0.276     0.0038
    22.873      0.296     0.0042
    22.898      0.296     0.0034
    22.923      0.335     0.0030
    22.948      0.355     0.0038
    22.973      0.375     0.0042
    22.998      0.395     0.0038
    23.023      0.414     0.0038
    23.048      0.454     0.0042
    23.073      0.454     0.0034
    23.098      0.493     0.0038
    23.123      0.513     0.0038
    23.148      0.513     0.0034
    23.173      0.552     0.0042
    23.198      0.572     0.0046
    23.223      0.592     0.0034
    23.248      0.612     0.0038
    23.273      0.631     0.0038
    23.298      0.651     0.0046
    23.323      0.671     0.0046
    23.348      0.690     0.0042
    23.373      0.710     0.0034
    23.398      0.769     0.0042
    23.423      0.750     0.0042
    23.448      0.789     0.0019
    23.473      0.809     0.0034
    23.498      0.829     0.0038
    23.523      0.848     0.0030
    23.548      0.868     0.0042
    23.573      0.907     0.0030
    23.598      0.907     0.0030
    23.623      0.947     0.0034
    23.648      0.986     0.0023
    23.673      0.986     0.0019
    23.698      1.026     0.0023
    23.723      1.065     0.0015
    23.748      1.085     0.0023
    23.773      1.105     0.0019
    23.798      1.144     0.0011
    23.823      1.184     0.0015
    23.848      1.184     0.0011
    23.873      1.243     0.0007
    23.898      1.243     0.0011
    23.923      1.282     0.0011
    23.948      1.322     0.0015
    23.973      1.341     0.0019
    23.998      1.381     0.0015
    24.023      1.401     0.0011
    24.048      1.420     0.0015
    24.073      1.440     0.0015
    24.098      1.479     0.0015
    24.123      1.519     0.0023
    24.148      1.519     0.0023
    24.173      1.578     0.0019
    24.198      1.598     0.0015
    24.223      1.637     0.0019
    24.248      1.657     0.0015
    24.273      1.677     0.0026
    24.298      1.716     0.0038
    24.323      1.736     0.0030
    24.348      1.775     0.0026
    24.373      1.775     0.0030
    24.398      1.835     0.0026
    24.423      1.815     0.0034
    24.448      1.913     0.0038
    24.473      1.894     0.0038
    24.498      1.933     0.0049
    24.523      1.973     0.0046
    24.548      1.973     0.0049
    24.573      2.032     0.0072
    24.598      2.032     0.0072
    24.623      2.111     0.0080
    24.648      2.071     0.0099
    24.673      2.170     0.0118
    24.698      2.130     0.0134
    24.723      2.130     0.0149
    24.748      2.190     0.0157
    24.773      2.229     0.0172
    24.798      2.288     0.0187
    24.823      2.249     0.0191
    24.848      2.288     0.0214
    24.873      2.288     0.0225
    24.898      2.367     0.0225
    24.923      2.367     0.0233
    24.948      2.367     0.0241
    24.973      2.407     0.0233
    24.998      2.426     0.0244
    25.023      2.466     0.0237
    25.048      2.446     0.0237
    25.073      2.486     0.0237
    25.098      2.505     0.0237
    25.123      2.505     0.0229
    25.148      2.564     0.0237
    25.173      2.545     0.0233
    25.198      2.624     0.0233
    25.223      2.624     0.0229
    25.248      2.604     0.0233
    25.273      2.643     0.0225
    25.298      2.663     0.0229
    25.323      2.683     0.0233
    25.348      2.722     0.0225
    25.373      2.722     0.0233
    25.398      2.762     0.0233
    25.423      2.742     0.0233
    25.448      2.781     0.0237
    25.473      2.821     0.0233
    25.498      2.801     0.0233
    25.523      2.801     0.0237
    25.548      2.880     0.0233
    25.573      2.801     0.0241
    25.598      2.841     0.0241
    25.623      2.900     0.0229
