     3.842   24.49704    1.81514    0.63408
     3.842   12.66369    1.90677    0.43738
     3.842    3.12032    2.81871    0.08063
     4.056   20.40150    0.88575    0.35299
     4.056   29.55841    1.02102    0.25683
     4.056   48.79197    1.09956    0.42394
     4.056    8.61396    1.13010    0.29793
     4.056   28.77897    1.26973    0.49794
     4.056   12.66502    1.35263    0.11004
     4.056   23.89169    1.48789    0.41338
     4.056   24.44645    1.81514    0.63290
     4.056   12.54258    1.91114    0.32515
     4.056    3.09012    2.83616    0.08024
     4.270   20.23792    0.88139    0.17584
     4.270   29.50819    1.02102    0.25639
     4.270   28.70836    1.26973    0.49672
     4.270   12.55454    1.35263    0.10908
     4.270   23.80091    1.48789    0.41181
     4.270   24.37527    1.81514    0.63054
     4.270   12.53072    1.91550    0.43145
     4.270    3.05960    2.86234    0.07919
     4.484   20.24514    0.87703    0.35029
     4.484   29.52543    1.01665    0.51086
     4.484    8.36845    1.11701    0.21690
     4.484   28.57723    1.26973    0.49445
     4.484   12.48424    1.34390    0.10847
     4.484   23.65968    1.48789    0.40937
     4.484   24.39010    1.81951    0.84020
     4.484   12.40406    1.91550    0.42813
     4.484   33.92739    2.22529    0.29479
     4.698   20.02700    0.87266    0.17401
     4.698   29.41447    1.01665    0.50894
     4.698   28.42087    1.26973    0.49175
     4.698   12.29341    1.34390    0.10681
     4.698   23.51846    1.48789    0.40692
     4.698   24.22757    1.81951    0.83514
     4.698   12.25645    1.92423    0.42289
     4.698   33.77674    2.22529    0.29348
     4.698    3.00719    2.96270    0.10437
     4.911   47.37582    0.69813    0.41164
     4.911   57.65045    0.75922    0.50091
     4.911   19.95261    0.86830    0.34523
     4.911   29.22281    1.00793    0.50562
     4.911   28.23930    1.26973    0.48860
     4.911   12.12267    1.34390    0.10533
     4.911   23.37310    1.48353    0.60620
     4.911   23.93004    1.82387    0.62007
     4.911   12.05839    1.92423    0.41678
     5.125   56.05352    0.72431    0.48703
     5.125   19.78113    0.85957    0.34226
     5.125   29.03620    1.00793    0.50239
     5.125    7.88640    1.08647    0.27279
     5.125   28.02243    1.26100    0.48485
     5.125   11.87157    1.33518    0.10315
     5.125   23.07462    1.47917    0.39924
     5.125   23.70722    1.82387    0.61444
     5.125   11.84447    1.93295    0.40893
     5.338   56.06356    0.72431    0.48712
     5.338   19.59452    0.85085    0.33903
     5.338   28.82941    0.99920    0.49882
     5.338    7.65212    1.06901    0.26424
     5.338   27.76016    1.26100    0.48031
     5.338   22.80731    1.47917    0.39462
     5.338   23.61210    1.82823    0.81420
     5.338   11.59519    1.94168    0.40038
     5.552   19.37260    0.84212    0.33519
     5.552   28.41344    0.99484    0.24688
     5.552   27.33877    1.25664    0.23754
     5.552   11.42887    1.32209    0.19775
     5.552   22.50469    1.47917    0.38938
     5.552   23.23068    1.83260    0.60135
     5.552   11.32004    1.95041    0.39008
     5.765   19.04273    0.82903    0.16546
     5.765   28.32504    0.99047    0.49009
     5.765    7.11322    1.02538    0.24644
     5.765   47.31556    1.08210    0.41111
     5.765   27.16501    1.25227    0.47002
     5.765   11.04800    1.31772    0.09599
     5.765   22.19703    1.47917    0.38406
     5.765   22.90649    1.83260    0.59298
     5.765   11.00489    1.95913    0.37978
     5.979   18.87832    0.81594    0.32664
     5.979    6.86857    0.99484    0.29714
     5.979   46.99416    1.07338    0.40832
     5.979   26.85735    1.24355    0.46469
     5.979   10.67638    1.30027    0.09276
     5.979   21.83389    1.47044    0.37778
     5.979   22.66552    1.83696    0.78103
     5.979   10.66378    1.96786    0.36757
     5.979   32.52128    2.25147    0.28257
     6.193   18.60596    0.79849    0.32193
     6.193    6.53148    0.95993    0.28296
     6.193   46.62255    1.07338    0.40509
     6.193   26.45890    1.24355    0.45780
     6.193   10.33490    1.29154    0.08980
     6.193   21.44048    1.47044    0.37097
     6.193   22.19765    1.84132    0.57530
     6.193   10.30233    1.98531    0.35465
     6.406   18.30334    0.78103    0.31669
     6.406    6.17341    0.91630    0.26682
     6.406   27.23833    0.95993    0.23667
     6.406   26.05541    1.23482    0.45082
     6.406    9.97631    1.27845    0.17261
     6.406   21.10319    1.46608    0.54638
     6.406   21.89743    1.84569    0.75485
     6.406    9.91446    1.99840    0.42891
     6.406   31.88854    2.26893    0.27707
     6.620   18.01081    0.76358    0.31163
     6.620    5.81566    0.86394    0.25133
     6.620   27.02379    0.94684    0.46757
     6.620   25.64183    1.22609    0.44366
     6.620   20.55281    1.46171    0.35561
     6.620   21.41405    1.84569    0.73810
     6.620    9.49475    2.01586    0.40950
     6.620   31.52696    2.27765    0.27393
     6.833   17.70820    0.73740    0.30639
     6.833    5.45899    0.80721    0.18797
     6.833   26.61021    0.93811    0.46042
     6.833   25.19295    1.21737    0.43590
     6.833    9.07944    1.23918    0.07889
     6.833   20.14167    1.45735    0.52334
     6.833   20.98654    1.85441    0.72309
     6.833    9.04526    2.03331    0.39052
     6.833   31.18548    2.28638    0.27096
     7.047   17.30518    0.70686    0.15036
     7.047    5.11770    0.73740    0.17541
     7.047   26.18654    0.92066    0.45309
     7.047   45.15618    1.04720    0.39235
     7.047    8.57726    1.22173    0.07453
     7.047   19.59956    1.45299    0.33912
     7.047   20.43168    1.85441    0.70337
     7.047    8.62555    2.05949    0.37110
     7.047   30.75360    2.29511    0.26721
     7.261   25.76792    0.91193    0.44584
     7.261   44.67408    1.03847    0.38816
     7.261    8.06504    1.19555    0.07007
     7.261   19.14786    1.44862    0.49572
     7.261   19.88743    1.86314    0.68487
     7.261   30.37195    2.30383    0.26389
     7.474    4.51111    0.55414    0.23222
     7.474   16.72469    0.65886    0.28938
     7.474   25.31400    0.89448    0.43799
     7.474   73.17791    0.96866    0.63582
     7.474   44.26229    1.02974    0.38458
     7.474   23.74038    1.19119    0.41076
     7.474   18.57125    1.43990    0.48250
     7.474   19.41757    1.86750    0.83514
     7.474    7.65753    2.11621    0.39506
     7.474   29.90994    2.31256    0.25988
     7.688   46.04333    0.29234    0.79666
     7.688    4.23878    0.43197    0.21756
     7.688   16.39181    0.63268    0.28362
     7.688   24.85502    0.87703    0.43005
     7.688   43.76011    1.02102    0.38022
     7.688   23.20576    1.18246    0.40151
     7.688   18.00379    1.43990    0.46757
     7.688   18.79437    1.87623    0.80874
     7.688    7.16747    2.15548    0.43494
     7.688   29.67169    2.32565    0.51339
     7.902   38.76842    0.13090    0.33685
     7.902    4.07980    0.30107    0.27960
     7.902   16.10872    0.60214    0.41744
     7.902   24.39101    0.85957    0.42202
     7.902   22.74433    1.16937    0.58866
     7.902   17.40554    1.43117    0.45108
     7.902   18.25259    1.88496    0.78518
     7.902    6.70248    2.20348    0.46496
     7.902   29.05623    2.33874    0.25246
     8.116   30.12086    0.29671    0.26171
     8.116   15.79453    0.56723    0.40906
     8.116   24.03115    0.83776    0.62230
     8.116    6.03219    1.03411    0.10437
     8.116   22.08607    1.15628    0.38214
     8.116   32.19989    1.17810    0.27978
     8.116   16.75788    1.42244    0.43577
     8.116   17.72119    1.88932    0.91237
     8.116    6.19345    2.26456    0.42691
     8.116   28.65449    2.34747    0.24897
     8.329   29.90994    0.27053    0.25988
     8.329   46.12907    0.30107    0.79814
     8.329   15.40830    0.52796    0.26660
     8.329   52.23694    0.61087    0.45387
     8.329   23.46803    0.81594    0.40605
     8.329   21.58973    1.14319    0.55947
     8.329   16.17924    1.41372    0.41849
     8.329   29.06627    1.43990    0.25255
     8.329   17.08761    1.90241    0.73522
     8.329    5.71129    2.33001    0.44257
     8.543   44.92517    0.21817    0.39034
     8.543   29.96927    0.24871    0.51854
     8.543   15.16609    0.48869    0.39218
     8.543   23.04989    0.79412    0.59978
     8.543   20.97214    1.12574    0.54428
     8.543   31.22009    1.15628    0.54018
     8.543   15.57878    1.40063    0.53756
     8.543   16.40288    1.91114    0.70577
     8.543    5.24537    2.41292    0.45073
     8.756   29.73920    0.22689    0.25840
     8.756   14.85262    0.44506    0.38524
     8.756    4.51793    0.78976    0.15586
     8.756   20.36422    1.10828    0.52844
     8.756   14.89717    1.39190    0.51435
     8.756   27.92155    1.42681    0.48311
     8.756   15.87972    1.92423    0.81943
     8.756   27.37180    2.39546    0.47360
     8.756    4.79486    2.51764    0.40972
     8.970   29.60863    0.20071    0.25726
     8.970   14.52062    0.39706    0.25124
     8.970    3.99960    0.65886    0.06920
     8.970   22.01546    0.74613    0.38092
     8.970   19.75624    1.09083    0.51247
     8.970   29.95414    1.13010    0.51828
     8.970   14.20513    1.38317    0.49026
     8.970   27.05755    1.42244    0.23510
     8.970   15.19670    1.93732    0.65341
     8.970   26.88257    2.41292    0.46513
     8.970    4.38697    2.63981    0.37394
     9.184   39.67235    0.13090    0.34470
     9.184   29.59100    0.17017    0.51199
     9.184   14.35548    0.34907    0.37097
     9.184    3.62133    0.50178    0.06266
     9.184   21.68117    0.72431    0.56235
     9.184   19.23635    1.06901    0.66270
     9.184   29.32368    1.12137    0.50737
     9.184   13.50309    1.36572    0.46618
     9.184   26.53960    1.41808    0.45920
     9.184   14.55042    1.95041    0.75084
     9.184   26.38829    2.43037    0.45658
     9.184    4.09365    2.78816    0.41731
     9.397   29.38767    0.14835    0.25534
     9.397   52.24698    0.52360    0.45396
     9.397   21.12778    0.69377    0.36556
     9.397   39.64296    0.92939    0.68591
     9.397   18.52955    1.04720    0.47909
     9.397   28.72349    1.10392    0.49698
     9.397   12.82718    1.35263    0.55436
     9.397   25.87384    1.40935    0.44768
     9.397   13.91958    1.96786    0.71916
     9.397   25.90914    2.44782    0.44829
     9.397    3.88266    2.96270    0.39532
     9.611   29.31737    0.12217    0.25473
     9.611   13.96051    0.24435    0.36102
     9.611   20.76880    0.66323    0.53761
     9.611   38.87890    0.91630    0.33781
     9.611   17.87209    1.02102    0.46417
     9.611   28.07286    1.09519    0.48573
     9.611   12.10147    1.33518    0.52294
     9.611   25.16773    1.40063    0.43546
     9.611   29.60863    1.75406    0.25726
     9.611   13.28256    1.98531    0.68513
     9.611   25.42496    2.46528    0.43991
     9.824   13.80894    0.19199    0.35788
     9.824   20.34330    0.62832    0.52661
     9.824   38.26624    0.89884    0.33249
     9.824   17.28364    0.99484    0.44728
     9.824   27.42728    1.07774    0.47456
     9.824   11.38544    1.31772    0.49087
     9.824   24.45153    1.39190    0.42307
     9.824   28.86540    1.75406    0.25080
     9.824   12.57053    2.00713    0.54105
     9.824   24.79773    2.48709    0.21546
    10.038   13.65816    0.13526    0.23632
    10.038   19.94833    0.59341    0.51666
    10.038   37.73393    0.88139    0.32786
    10.038   16.77394    0.96429    0.57788
    10.038   26.79682    1.06029    0.46365
    10.038   10.71093    1.29154    0.46186
    10.038   23.72021    1.38317    0.41041
    10.038   28.14226    1.75406    0.24452
    10.038   30.26147    1.96350    0.26293
    10.038   11.92812    2.02458    0.71624
    10.038   24.31564    2.50455    0.21127
    10.251   19.56368    0.55851    0.50737
    10.251   37.22170    0.86394    0.32341
    10.251   16.19908    0.92939    0.55816
    10.251   26.17646    1.03411    0.45291
    10.251   10.05049    1.26100    0.52098
    10.251   22.99392    1.36572    0.39785
    10.251   37.42258    1.46608    0.32515
    10.251   29.58854    1.96350    0.25709
    10.251   11.17475    2.04204    0.66951
    10.251   32.51124    2.35619    0.28248
    10.251   23.85363    2.52200    0.20726
    10.465   15.65465    0.89448    0.53931
    10.465   25.58635    1.01665    0.44270
    10.465    9.36269    1.22609    0.48538
    10.465   22.31303    1.35699    0.38607
    10.465   26.80646    1.74533    0.23291
    10.465   28.97588    1.97222    0.25176
    10.465   10.53803    2.06385    0.72606
    10.465   23.42175    2.53945    0.20351
    10.679   18.91544    0.47997    0.49087
    10.679   36.24747    0.82030    0.31494
    10.679   15.13032    0.85957    0.52063
    10.679   25.01642    0.99047    0.43284
    10.679    8.72567    1.19119    0.45134
    10.679   21.62710    1.33954    0.37420
    10.679   26.09336    1.74533    0.22672
    10.679   28.41079    1.96786    0.49157
    10.679    9.83612    2.08567    0.59223
    10.679   31.60341    2.37801    0.54681
    10.679   23.00996    2.55691    0.19993
    10.892   18.76411    0.44070    0.64822
    10.892   14.65211    0.82467    0.50423
    10.892   24.50197    0.97302    0.42394
    10.892    8.15511    1.15192    0.49022
    10.892   20.98656    1.32209    0.36312
    10.892   35.36363    1.43990    0.30727
    10.892   33.71648    1.90241    0.29295
    10.892   27.68025    1.97222    0.24051
    10.892    9.29940    2.10749    0.63879
    10.892   22.62831    2.57436    0.19661
    11.106   18.52440    0.40579    0.63879
    11.106   14.20943    0.78976    0.48887
    11.106   24.07226    0.95120    0.62452
    11.106   35.16276    1.01229    0.30552
    11.106    7.55892    1.10828    0.45784
    11.106   20.43680    1.31336    0.35360
    11.106   34.82128    1.43117    0.30255
    11.106   24.83790    1.73660    0.21581
    11.106   33.04355    1.90241    0.28711
    11.106   27.18518    1.97659    0.47037
    11.106    8.77572    2.14239    0.60144
    11.106   22.28682    2.59181    0.19364
    11.320   18.34082    0.37088    0.63163
    11.320   35.77542    0.44506    0.31084
    11.320   13.81780    0.75485    0.47560
    11.320   23.54872    0.92939    0.40745
    11.320   34.86664    0.99920    0.60327
    11.320    7.05151    1.06465    0.42302
    11.320   19.85174    1.29591    0.34348
    11.320   24.16498    1.73660    0.20996
    11.320   38.32650    1.81514    0.33301
    11.320   32.48111    1.90241    0.28222
    11.320   26.48506    1.98095    0.23012
    11.320    8.26044    2.17293    0.64088
    11.320   21.93529    2.60927    0.19059
    11.533   40.13915    0.17453    1.03830
    11.533   18.04418    0.34034    0.46836
    11.533   13.44661    0.71995    0.46321
    11.533   23.12001    0.91193    0.40003
    11.533    6.58619    1.01665    0.45239
    11.533   19.33729    1.28718    0.33458
    11.533   33.83700    1.42244    0.29400
    11.533   23.61258    1.73660    0.20516
    11.533   37.75402    1.81514    0.32803
    11.533   31.93875    1.90241    0.27751
    11.533   25.94270    1.98095    0.22541
    11.533    7.74943    2.20784    0.59887
    11.533   21.63399    2.62672    0.18797
    11.747   17.91274    0.30543    0.46548
    11.747   52.66881    0.51487    0.45763
    11.747   13.18438    0.68068    0.56876
    11.747   34.19857    0.74176    0.29714
    11.747   22.73165    0.89448    0.39331
    11.747    6.19033    0.95993    0.48066
    11.747   18.82788    1.26973    0.32577
    11.747   33.25447    1.41372    0.28894
    11.747   23.11040    1.73660    0.20080
    11.747   37.21166    1.81514    0.32332
    11.747   31.45666    1.90241    0.27332
    11.747   25.59644    1.98531    0.44288
    11.747    7.33265    2.23838    0.63530
    11.747   21.35276    2.64417    0.18553
    11.961   17.79058    0.27925    0.46116
    11.961   52.37755    0.50615    0.45509
    11.961   12.83605    0.65014    0.44209
    11.961   34.06974    0.72867    0.58948
    11.961    5.79443    0.90757    0.44886
    11.961   42.88631    1.12574    0.37263
    11.961   18.44883    1.25664    0.47765
    11.961   32.65185    1.40499    0.28370
    11.961   22.61826    1.73660    0.19652
    11.961   31.02478    1.90241    0.26957
    11.961   25.03878    1.98968    0.21756
    11.961    6.93598    2.27765    0.67195
    11.961   21.12176    2.66163    0.18352
    12.174   17.67947    0.25307    0.45893
    12.174   12.59168    0.61523    0.43337
    12.174   50.49939    0.67195    0.43878
    12.174   33.79234    0.71122    0.58469
    12.174    5.47453    0.85085    0.46906
    12.174   33.27789    0.94684    0.57578
    12.174   18.00366    1.24791    0.46731
    12.174   22.19643    1.73660    0.19286
    12.174   30.58286    1.90241    0.26573
    12.174   24.72893    1.99404    0.42787
    12.174    6.59793    2.31692    0.69586
    12.174   28.95457    2.44346    0.74914
    12.174   21.02691    2.67472    0.36381
    12.388   17.71500    0.23126    0.60999
    12.388   12.40769    0.58469    0.53538
    12.388   33.55025    0.70250    0.58050
    12.388    5.17600    0.79849    0.44200
    12.388   32.93997    0.93811    0.56994
    12.388   17.61809    1.23918    0.45619
    12.388   32.02203    1.39190    0.55405
    12.388   21.78464    1.73660    0.18928
    12.388   30.36267    1.90677    0.52534
    12.388   24.28551    1.99840    0.21101
    12.388    6.23734    2.35619    0.59468
    12.388   28.83195    2.45219    0.74390
    12.388   20.83021    2.69217    0.36041
    12.601   42.58500    0.15708    0.37001
    12.601   17.53737    0.20944    0.45475
    12.601   51.83519    0.47997    0.45038
    12.601   12.16961    0.56287    0.41923
    12.601    4.94374    0.74176    0.46749
    12.601   21.45562    0.83339    0.37123
    12.601   32.63231    0.92939    0.56461
    12.601   17.26397    1.23046    0.44794
    12.601   21.43311    1.73660    0.18623
    12.601   29.81955    1.91114    0.25909
    12.601   24.04300    2.00277    0.41600
    12.601    6.00232    2.39983    0.68465
    12.601   20.67385    2.70962    0.35771
    12.815   17.48672    0.19199    0.45344
    12.815   12.00717    0.53669    0.41434
    12.815    4.75347    0.68504    0.48695
    12.815   21.31581    0.82030    0.55161
    12.815   32.43993    0.92502    0.83985
    12.815   16.96958    1.22173    0.43917
    12.815   31.31592    1.38317    0.54184
    12.815   21.12176    1.73660    0.18352
    12.815   29.49815    1.91114    0.25630
    12.815   23.64271    2.00713    0.20543
    12.815    5.75758    2.43473    0.65515
    12.815   20.51246    2.71835    0.35491
    13.029   17.45600    0.17453    0.45200
    13.029   32.80251    0.21817    0.28501
    13.029   11.90678    0.51487    0.51356
    13.029    4.57326    0.63268    0.46653
    13.029   21.07332    0.81158    0.54664
    13.029   32.02707    0.92066    0.55414
    13.029   16.67612    1.21300    0.43223
    13.029   31.08391    1.38317    0.53782
    13.029   20.84054    1.73660    0.18108
    13.029   29.40943    1.91550    0.50885
    13.029   23.45794    2.01149    0.40588
    13.029    5.56800    2.47400    0.68600
    13.029   20.27810    2.73144    0.17619
    13.243   17.40561    0.15708    0.45121
    13.243   32.77238    0.20944    0.28475
    13.243   11.74220    0.49306    0.40439
    13.243    4.42093    0.58032    0.45187
    13.243   32.78866    0.66759    0.56732
    13.243   20.83525    0.79849    0.36050
    13.243   31.87576    0.91193    0.55152
    13.243   16.43297    1.20428    0.42595
    13.243   20.59949    1.73660    0.17898
    13.243   29.14211    1.91550    0.50423
    13.243   23.23097    2.01149    0.40195
    13.243    5.39109    2.50891    0.66218
    13.243   20.28045    2.74453    0.35090
    13.456   17.47194    0.14399    0.60388
    13.456   32.91475    0.20508    0.56950
    13.456    4.29622    0.53669    0.44244
    13.456   32.65248    0.65886    0.56496
    13.456   20.73893    0.79412    0.53787
    13.456   31.79002    0.90321    0.55004
    13.456   16.15476    1.19991    0.27951
    13.456   30.52407    1.37445    0.52814
    13.456   20.36849    1.74533    0.17698
    13.456   28.71475    1.91986    0.24949
    13.456   23.01410    2.02022    0.39820
    13.456    5.24479    2.54382    0.63958
    13.456   20.17958    2.75326    0.34915
    13.670   17.36528    0.13090    0.45056
    13.670   32.72216    0.20071    0.28431
    13.670    4.18863    0.49306    0.42726
    13.670   32.51126    0.65886    0.56252
    13.670   20.61697    0.78540    0.53394
    13.670   31.60845    0.90321    0.54690
    13.670   16.01793    1.19555    0.41587
    13.670   30.34250    1.37445    0.52500
    13.670   20.14753    1.74533    0.17506
    13.670   28.54401    1.91986    0.24801
    13.670   22.80731    2.02022    0.39462
    13.670    5.12707    2.57436    0.67413
    13.670   20.07870    2.76198    0.34741
    13.883   17.34482    0.12217    0.44964
    13.883   32.68198    0.19199    0.28397
    13.883    4.12470    0.45815    0.41940
    13.883   53.88409    0.57596    0.46818
    13.883   32.43561    0.65014    0.56121
    13.883   20.49560    0.77667    0.53119
    13.883   31.58913    0.89884    0.81825
    13.883   15.88564    1.18682    0.41129
    13.883   30.21641    1.37445    0.52281
    13.883   33.44530    1.50971    0.29060
    13.883   19.98683    1.74533    0.17366
    13.883   28.40339    1.91986    0.24679
    13.883   22.77472    2.02458    0.58944
    13.883    5.01921    2.60054    0.65843
    13.883   20.01818    2.77071    0.34636
    14.097   32.68198    0.19199    0.28397
    14.097    4.06859    0.42761    0.45719
    14.097   32.32969    0.65014    0.55938
    14.097   20.31071    0.77231    0.35142
    14.097   31.33609    0.89448    0.54219
    14.097   15.73381    1.18682    0.40762
    14.097   30.03988    1.37445    0.51976
    14.097   33.29464    1.50971    0.28929
    14.097   19.83618    1.74533    0.17235
    14.097   28.44609    1.92423    0.49218
    14.097   22.55513    2.02895    0.39026
    14.097    4.97616    2.62236    0.70232
    14.097   19.84622    2.77507    0.17244
    14.310   38.86886    0.14835    0.33772
    14.310   32.64181    0.18326    0.28362
    14.310    4.02491    0.40143    0.44981
    14.310   51.41336    0.49742    0.44672
    14.310   51.14218    0.59341    0.44436
    14.310   32.27421    0.65014    0.55842
    14.310   53.76357    0.73304    0.46714
    14.310   20.31317    0.76794    0.52635
    14.310   31.23018    0.89448    0.54035
    14.310   15.65250    1.18682    0.40500
    14.310   33.16408    1.50971    0.28815
    14.310   19.71565    1.74533    0.17130
    14.310   28.33513    1.92423    0.49026
    14.310   22.42399    2.02895    0.38799
    14.310    4.91592    2.63981    0.69185
    14.310   19.91731    2.77944    0.34462
    14.524   32.64181    0.18326    0.28362
    14.524    4.00292    0.38397    0.44584
    14.524   53.80374    0.56723    0.46749
    14.524   32.24395    0.64141    0.55789
    14.524   20.26252    0.76794    0.52504
    14.524   31.31540    0.89012    0.81079
    14.524   15.55172    1.17810    0.40343
    14.524   33.08373    1.50971    0.28746
    14.524   19.64535    1.74533    0.17069
    14.524   28.26452    1.92423    0.48904
    14.524   22.34834    2.02895    0.38668
    14.524    4.87708    2.65726    0.68417
    14.524   19.76587    2.78380    0.17174
    14.737   32.83910    0.17890    0.56819
    14.737    3.97150    0.36652    0.44301
    14.737   53.75353    0.56723    0.46705
    14.737   32.19855    0.64141    0.55711
    14.737   20.14931    0.76358    0.34863
    14.737   57.15832    0.80285    0.49663
    14.737   31.28500    0.89012    0.81001
    14.737   15.51106    1.17810    0.40212
    14.737   33.02347    1.50971    0.28693
    14.737   19.59513    1.74533    0.17026
    14.737   28.19391    1.92423    0.48782
    14.737   22.29790    2.02895    0.38581
    14.737    4.84894    2.66599    0.67789
    14.737   19.87191    2.78816    0.34383
    14.951   32.63176    0.18326    0.28353
    14.951   53.72339    0.56723    0.46679
    14.951   32.19351    0.64141    0.55702
    14.951   20.22200    0.75922    0.52399
    14.951   31.24487    0.89012    0.80975
    14.951   15.48073    1.17810    0.40147
    14.951   19.57504    1.74533    0.17008
    14.951   28.16869    1.92423    0.48738
    14.951   22.28277    2.02895    0.38554
    14.951   19.85678    2.78816    0.34357
    15.165   32.62172    0.18326    0.28344
    15.165   46.23084    0.50615    0.40169
    15.165   32.17334    0.64141    0.55667
    15.165   20.12410    0.76358    0.34819
    15.165   31.26507    0.89012    0.81014
    15.165   15.49073    1.17810    0.40147
    15.165   33.02347    1.50971    0.28693
    15.165   19.56500    1.74533    0.17000
    15.165   28.01169    1.92859    0.24339
    15.165   22.29286    2.02895    0.38572
    15.165   19.85678    2.78816    0.34357
    15.379   32.62172    0.18326    0.28344
    15.379    3.97150    0.36652    0.44301
    15.379   32.18342    0.64141    0.55685
    15.379   20.13418    0.76358    0.34837
    15.379   31.27533    0.89012    0.81066
    15.379   15.50073    1.17810    0.40147
    15.379   33.04355    1.50971    0.28711
